price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,sqft_above,sqft_basement,city,country
535000,3,2,2120,2,0,0,2120,0,Redmond,USA
564000,2,2,1690,1,0,0,1690,0,Redmond,USA
515000,3,3.5,1360,2,0,0,1040,320,Seattle,USA
580000,4,2.5,3250,2,0,0,3250,0,Renton,USA
309000,3,2.25,1490,2,0,0,1220,270,Seattle,USA
536751,3,1.75,1930,1,0,0,1930,0,Snoqualmie,USA
415000,4,2.5,2020,2,0,0,2020,0,Renton,USA
267000,3,2.25,1584,2,0,0,1584,0,Auburn,USA
820000,4,2.5,3170,2,0,0,3170,0,Kirkland,USA
1399950,4,2.75,3870,2,0,0,3870,0,Kirkland,USA
485000,2,2.5,1430,3,0,0,1410,20,Seattle,USA
482000,3,3.25,1380,3,0,0,1380,0,Seattle,USA
535000,4,2.5,2610,2,0,0,2610,0,Kenmore,USA
690000,3,3.25,1540,3,0,0,1540,0,Seattle,USA
576000,3,2.5,1940,1,0,0,970,970,Seattle,USA
378750,3,2.5,2160,1.5,0,0,1260,900,Seattle,USA
269900,4,1.75,1530,1.5,0,0,1530,0,Renton,USA
210000,3,2,1440,1,0,0,1440,0,Auburn,USA
429900,4,2.5,2640,2,0,0,2640,0,Renton,USA
1525000,4,3.25,3620,2,0,3,2350,1270,Seattle,USA
360000,4,2.5,2850,2,0,0,2850,0,Maple Valley,USA
405000,2,1,1260,1,0,0,1260,0,Seattle,USA
450000,3,1.75,1610,1,0,0,1610,0,Kirkland,USA
703000,3,2,1360,1.5,0,0,1360,0,Seattle,USA
661000,4,2.5,2496,2,0,0,2496,0,Redmond,USA
580000,4,2.25,2160,1,0,0,2160,0,Bellevue,USA
464000,3,1,1320,2,0,0,1320,0,Seattle,USA
945000,2,2.5,2540,2,0,0,2540,0,Seattle,USA
659500,4,3,2620,1,0,0,1870,750,Bellevue,USA
200000,3,1.5,1140,1,0,0,1140,0,Tukwila,USA
280000,3,2,1790,1,0,0,1790,0,Auburn,USA
1325000,4,2.5,2440,2.5,0,0,2440,0,Seattle,USA
346150,3,2,2140,1,0,0,1480,660,Renton,USA
197500,3,1,1330,2,0,0,1330,0,Enumclaw,USA
799000,4,2.5,2590,2,0,0,2590,0,Seattle,USA
1309500,4,4.5,4750,2,0,2,3600,1150,Seattle,USA
350000,2,1,1620,1,0,0,850,770,Kirkland,USA
720000,4,2.5,2440,2,0,0,2440,0,Redmond,USA
519000,3,2.75,2020,1,0,0,1270,750,Normandy Park,USA
590300,3,1.5,1470,2,0,0,1470,0,Seattle,USA
2200000,5,4.75,5990,2,1,4,4050,1940,Issaquah,USA
410000,6,2.75,2520,1,0,0,1320,1200,Lake Forest Park,USA
437000,2,1.75,1440,1,0,0,1440,0,Redmond,USA
221000,3,2.25,1640,1,0,0,1140,500,Federal Way,USA
380000,4,2.25,2150,1,0,0,1090,1060,Kenmore,USA
506000,2,1,1570,1,0,0,1150,420,Seattle,USA
395000,4,1,1980,1,0,0,1430,550,Issaquah,USA
285000,3,1,1210,1.5,0,0,1210,0,Seattle,USA
311000,3,1.75,1900,1.5,0,0,1070,830,Seattle,USA
520000,3,1.75,1940,1,0,0,1940,0,Maple Valley,USA
435000,3,1.75,1310,1,0,0,1310,0,Seattle,USA
120000,2,1,990,1,0,0,990,0,Kent,USA
1440000,3,3.5,3870,2,0,0,2760,1110,Seattle,USA
186000,3,2,1340,1,0,0,920,420,Auburn,USA
756000,4,2.25,2160,1,0,0,1080,1080,Seattle,USA
248000,4,2,2080,1,0,0,1040,1040,Seattle,USA
287000,3,2,1300,1.5,0,0,1300,0,SeaTac,USA
510000,4,2.5,2610,2,0,0,2610,0,Lake Forest Park,USA
249000,3,1,1050,1,0,0,1050,0,Kent,USA
340000,3,2.5,2480,2,0,0,2480,0,Renton,USA
399888,4,2.25,1820,1.5,0,0,1320,500,Seattle,USA
440000,3,1.75,1170,1,0,0,1170,0,Redmond,USA
899000,4,2.25,2370,1,0,2,1440,930,Seattle,USA
540500,5,3.75,3090,2,0,0,3090,0,Burien,USA
385000,3,1.75,2310,1,0,0,1630,680,Kent,USA
558000,4,2.25,2060,1,0,0,1320,740,Bellevue,USA
600000,3,2,2540,1,0,0,2540,0,Enumclaw,USA
450000,4,2.5,2400,2,0,0,2400,0,Renton,USA
232500,3,1,1320,1,0,0,880,440,Federal Way,USA
436000,2,1,790,1,0,0,790,0,Seattle,USA
240000,4,2,1790,1,0,1,1670,120,Des Moines,USA
489950,3,2.25,1820,2,0,0,1820,0,Kirkland,USA
680000,6,2,1670,1,0,0,900,770,Seattle,USA
1068000,5,3.5,3990,2,0,0,3990,0,Newcastle,USA
352450,3,2,1430,1,0,0,1430,0,Shoreline,USA
335000,4,2,2030,1,0,0,2030,0,Enumclaw,USA
549000,4,1.75,1290,2,0,0,1290,0,Seattle,USA
1240000,4,3.5,3820,2,0,0,3280,540,Bellevue,USA
618250,4,3.25,2520,1.5,0,0,1550,970,Seattle,USA
1815000,5,3,3880,2,0,0,3880,0,Mercer Island,USA
850000,2,1.75,1590,1.5,0,3,1320,270,Seattle,USA
930000,5,2,3530,1.5,0,0,3530,0,Seattle,USA
505000,3,2.5,1610,2,0,0,1610,0,Issaquah,USA
925000,4,2.5,3280,2,0,0,3280,0,Redmond,USA
275000,3,1.75,1860,1,0,0,1860,0,Federal Way,USA
499000,3,1.75,1840,1,0,0,920,920,Seattle,USA
507000,3,2.5,2120,2,0,0,2120,0,Seattle,USA
619850,4,2.5,2270,1,0,0,1500,770,Bellevue,USA
500000,3,2.5,2840,1,0,3,1870,970,Carnation,USA
310000,4,1.5,1220,1,0,0,1220,0,Carnation,USA
646000,4,2.5,2310,2,0,0,2310,0,Seattle,USA
265000,3,1.75,1840,1,0,0,1840,0,Federal Way,USA
475000,3,2.5,950,2,0,0,950,0,Seattle,USA
600000,4,2.25,3070,2,0,0,3070,0,Kirkland,USA
470000,3,2,1730,1,0,0,1730,0,Maple Valley,USA
319950,2,1,920,1,0,0,920,0,Seattle,USA
712000,3,2.75,3200,2,0,0,3200,0,Sammamish,USA
775000,4,2.75,3010,2,0,0,3010,0,Sammamish,USA
390000,3,2.25,1600,1,0,0,1090,510,Kirkland,USA
585000,4,2.5,2840,2,0,0,2840,0,Kirkland,USA
1027000,3,2.5,2430,2,0,1,2430,0,Bellevue,USA
232603,3,1.75,1750,2,0,0,1750,0,Auburn,USA
543000,3,2.25,1240,3,0,0,1240,0,Seattle,USA
607500,3,3.25,1530,3,0,0,1530,0,Seattle,USA
750000,3,3.5,3390,2,0,0,3040,350,Newcastle,USA
728050,3,2.5,2320,1,0,0,2320,0,Redmond,USA
734990,4,2.5,2650,2,0,0,2650,0,Redmond,USA
330000,3,2.5,2238,2,0,0,2238,0,Federal Way,USA
605000,4,2.5,2620,2,0,0,2620,0,Newcastle,USA
441000,3,2.75,1910,1,0,0,1160,750,Kirkland,USA
650000,4,2.5,3040,2,0,0,3040,0,Redmond,USA
1950000,7,3.5,4640,2,0,1,2860,1780,Mercer Island,USA
395000,3,1,1500,1,0,0,900,600,Seattle,USA
245000,1,0.75,380,1,0,0,380,0,Burien,USA
905000,4,3.5,2970,2,0,0,2340,630,Mercer Island,USA
660000,4,3.25,3030,2,0,0,3030,0,Issaquah,USA
378000,4,2.5,1890,1,0,0,1230,660,North Bend,USA
600000,2,1,1040,1,0,0,1040,0,Seattle,USA
632500,4,2.5,2090,2,0,0,2090,0,Sammamish,USA
210000,2,2,1680,2,0,0,1680,0,Auburn,USA
754800,2,2.5,2770,2,0,0,2770,0,Redmond,USA
175000,2,1,1020,1,0,0,1020,0,Auburn,USA
455000,3,2.25,1470,2,0,0,1470,0,Issaquah,USA
450000,3,2,1430,1,0,0,980,450,Seattle,USA
790000,4,1.75,2050,1,0,3,1450,600,Lake Forest Park,USA
480000,4,1,2080,1,0,0,1040,1040,Seattle,USA
850000,3,2.25,2870,2,0,0,2250,620,Seattle,USA
725000,4,3.25,3940,2,0,3,3440,500,Renton,USA
380000,3,1.5,1520,1,0,0,1020,500,Seattle,USA
979000,3,1.5,1700,1,0,1,1700,0,Bellevue,USA
359950,3,2.25,1940,1,0,0,1100,840,Seattle,USA
665900,4,2.25,2870,2,0,1,2220,650,Seattle,USA
812000,3,3.25,3240,2,0,0,3240,0,Sammamish,USA
203000,3,1,1150,1,0,0,1150,0,Burien,USA
456000,3,1.5,1440,1,0,0,1440,0,Sammamish,USA
547000,5,2.5,2200,1.5,0,0,1420,780,Seattle,USA
280000,3,2,1470,1,0,0,1470,0,Des Moines,USA
640000,2,1.75,1760,1,0,0,880,880,Seattle,USA
477000,3,1.75,1780,1,0,0,1210,570,Bothell,USA
455000,4,2.25,2450,1,0,2,1650,800,Burien,USA
587206,3,3.5,1890,2,0,0,1640,250,Seattle,USA
425000,3,2.5,2540,2,0,0,2540,0,Renton,USA
511500,4,1,1360,1.5,0,0,1360,0,Seattle,USA
218000,2,2,1310,2,0,0,1310,0,Maple Valley,USA
332000,3,2,1510,1,0,0,1510,0,Burien,USA
291000,3,1.5,1860,1,0,0,1140,720,Covington,USA
279000,4,2,2200,1,0,0,1100,1100,Renton,USA
950000,4,2.5,3360,2,0,0,3360,0,Kirkland,USA
970500,3,2.75,2470,2,0,0,2470,0,Mercer Island,USA
412000,2,1,1260,1,0,0,690,570,Seattle,USA
400000,3,1,1430,1.5,0,0,1430,0,Seattle,USA
200000,3,2.25,1230,1.5,0,0,1230,0,Auburn,USA
397000,4,2.5,2320,2,0,0,2320,0,North Bend,USA
715000,4,2.5,3290,2,0,0,3290,0,Sammamish,USA
371000,4,2.5,2550,2,0,0,2550,0,Maple Valley,USA
458000,3,2.5,1870,2,0,0,1870,0,Bothell,USA
436500,5,3,3110,1,0,0,1790,1320,Bothell,USA
329950,3,2.5,1820,2,0,0,1820,0,Renton,USA
950000,3,3.25,3050,1,1,4,1650,1400,Des Moines,USA
282000,4,2,1890,2,0,0,1890,0,Kent,USA
250000,1,1,800,1,0,0,680,120,Seattle,USA
1135000,6,4.25,6900,2,0,0,4820,2080,Woodinville,USA
400000,4,1.75,2670,2,0,4,2670,0,Auburn,USA
681500,5,2.75,3260,1,0,0,1630,1630,Bellevue,USA
200000,2,1,860,1,0,0,860,0,Burien,USA
1300000,5,4,3366,2.5,0,2,2966,400,Seattle,USA
1462497,5,3.25,3840,3,0,3,2750,1090,Seattle,USA
995000,4,4.5,3850,2,0,2,3000,850,Bellevue,USA
355000,4,2.5,2040,2,0,0,2040,0,Seattle,USA
425000,3,2.25,1790,1,0,0,1290,500,Woodinville,USA
869000,4,3,3740,2,0,0,3060,680,Woodinville,USA
915000,3,3.25,2660,2,0,0,2170,490,Seattle,USA
2110000,3,2.25,3230,2,0,0,3230,0,Bellevue,USA
925000,4,2,3140,1,0,0,2040,1100,Mercer Island,USA
2400000,6,4.5,5480,2,0,3,4430,1050,Seattle,USA
390000,3,1,1160,1.5,0,0,1160,0,Seattle,USA
330000,3,2.25,1860,2,0,0,1860,0,Maple Valley,USA
482500,4,3,1630,1,0,0,1110,520,Seattle,USA
525000,3,2.25,1750,3,0,0,1750,0,Seattle,USA
237000,3,1,1300,1,0,0,1300,0,Renton,USA
205000,3,1,960,1,0,0,960,0,Auburn,USA
623000,3,2.5,1850,2,0,0,1850,0,Kirkland,USA
565000,4,2.75,3260,2,0,0,3260,0,Renton,USA
400000,4,2.25,2420,1,0,0,1400,1020,Shoreline,USA
405000,3,1,1460,1.5,0,0,1460,0,Sammamish,USA
337000,4,3,2240,2,0,0,2240,0,Shoreline,USA
355000,2,1,1240,1,0,1,1000,240,Vashon,USA
885000,3,2.25,2060,1,0,0,1610,450,Mercer Island,USA
420000,5,2.75,2280,1,0,0,1300,980,Shoreline,USA
448000,4,2.5,2510,2,0,2,2510,0,Maple Valley,USA
800000,4,2.75,3150,2,0,0,3150,0,Sammamish,USA
830000,5,2.25,2780,2,0,0,2780,0,Bellevue,USA
725000,6,1.75,2380,2,0,0,2380,0,Seattle,USA
780000,3,2.25,2140,2,0,0,2140,0,Seattle,USA
325000,2,1,840,1,0,0,840,0,Seattle,USA
488800,4,2.25,2170,1,0,0,1300,870,Bellevue,USA
1320000,4,3.5,4410,2,0,0,4410,0,Bellevue,USA
489000,4,2,2120,1,0,0,1060,1060,Seattle,USA
1240000,7,5.5,6630,2,0,0,4930,1700,Bellevue,USA
595000,3,2.75,3290,2,0,0,3290,0,Newcastle,USA
359900,5,2.25,2290,1,0,0,1290,1000,Renton,USA
1080000,3,3,4910,2,0,0,4000,910,Bellevue,USA
925000,4,2.75,3730,2,0,0,3730,0,Sammamish,USA
625000,3,2.5,2440,2,0,0,2440,0,Seattle,USA
339990,3,2.5,2570,2,0,0,2570,0,Auburn,USA
775950,4,2.5,2970,2,0,0,2970,0,Redmond,USA
420000,5,3,2630,2,0,0,1670,960,Renton,USA
654000,3,3.25,1530,2,0,0,1280,250,Seattle,USA
725000,3,3.5,3690,2,0,0,3690,0,Snoqualmie,USA
375000,2,1,1230,2,0,0,830,400,Seattle,USA
1100000,3,2.5,2200,1,0,1,1400,800,Bellevue,USA
639500,4,2.25,2330,2,0,0,2330,0,Redmond,USA
849000,4,2,2160,1.5,0,1,2160,0,Seattle,USA
418000,4,1.5,1550,1,0,0,1000,550,Bellevue,USA
442900,4,1.75,1780,1,0,0,890,890,Seattle,USA
750000,3,1.75,2610,1.5,0,0,1680,930,Seattle,USA
930000,3,2.5,3290,2,0,0,3290,0,Redmond,USA
565000,2,1.75,1330,1,0,0,960,370,Seattle,USA
874150,4,3.5,3530,2,0,1,2570,960,Kirkland,USA
545000,4,2.5,2090,2,0,0,2090,0,Issaquah,USA
500000,4,2.5,2040,1,0,0,1420,620,Bellevue,USA
687000,4,2.5,2370,2,0,0,2370,0,Kirkland,USA
810000,4,2.5,2810,2,0,0,2810,0,Bellevue,USA
439500,3,2.5,2050,1,0,0,1570,480,Issaquah,USA
802000,3,1.75,2870,1.5,0,0,1840,1030,Seattle,USA
732600,4,2.5,2130,1,0,0,1230,900,Bellevue,USA
374000,4,2.5,2580,2,0,0,2580,0,Renton,USA
330000,4,2.5,2380,2,0,0,2380,0,SeaTac,USA
365000,4,2,1940,1,0,0,1940,0,Bellevue,USA
290900,2,2,1610,2,0,0,1610,0,Tukwila,USA
577000,3,2.5,2060,1,0,0,1330,730,Seattle,USA
280000,2,1,1010,1,0,0,1010,0,North Bend,USA
675000,4,2.5,2810,2,0,0,2810,0,Sammamish,USA
800000,3,2.25,2380,1,0,0,1450,930,Mercer Island,USA
299995,2,1,1060,1,0,0,1060,0,Shoreline,USA
440000,3,1.75,1560,1,0,0,1250,310,Kirkland,USA
249500,2,1.75,1500,1,0,0,1500,0,Covington,USA
690000,2,1,970,1,0,0,970,0,Seattle,USA
235000,3,1,1170,1,0,0,1170,0,Renton,USA
320000,3,2.5,2280,2,0,0,2280,0,Auburn,USA
350000,7,3,2800,1,0,2,1400,1400,Renton,USA
334000,4,1.5,1150,1.5,0,0,1150,0,Kirkland,USA
235000,6,3,2180,2,0,0,2180,0,Federal Way,USA
442000,4,2.5,2520,2,0,0,2520,0,Renton,USA
264000,3,1.75,1760,1,0,0,1760,0,Federal Way,USA
275000,2,1,1180,1,0,0,1180,0,Shoreline,USA
430000,2,1.5,950,1,0,0,950,0,Seattle,USA
550000,3,2.5,1900,2,0,0,1900,0,Bellevue,USA
775000,4,2.5,2300,2,0,0,2300,0,Seattle,USA
603500,6,2.75,2660,1,0,0,1550,1110,Bellevue,USA
230000,3,1,1530,1.5,0,0,1530,0,Enumclaw,USA
449000,4,2.5,1850,1,0,0,1230,620,Seattle,USA
2075000,4,3.5,4230,2,0,0,4230,0,Bellevue,USA
420000,3,2,1200,1,0,0,880,320,Seattle,USA
735000,4,2.25,2270,1,0,0,1340,930,Seattle,USA
200000,3,1.5,1090,1,0,0,1090,0,Covington,USA
286000,3,2.75,1100,2,0,0,780,320,Seattle,USA
579000,3,2.5,1640,3,0,0,1640,0,Seattle,USA
345100,3,3.75,1950,1,0,0,1360,590,Seattle,USA
350000,3,1.75,1660,1.5,0,0,1660,0,Shoreline,USA
291500,3,1,880,1.5,0,0,880,0,Shoreline,USA
649950,3,2.5,1500,2,0,0,1200,300,Seattle,USA
458500,3,2,1890,2,0,0,1430,460,Seattle,USA
500000,3,1,1150,2,0,0,1150,0,Seattle,USA
362300,3,2.5,2430,2,0,0,2430,0,Kent,USA
324000,4,1.75,2110,1,0,0,1170,940,Renton,USA
495000,3,2,2950,2,0,0,2310,640,Burien,USA
233500,3,2.25,1650,2,0,0,1650,0,Kent,USA
479000,3,2.25,2110,2,0,0,2110,0,Woodinville,USA
322200,4,2.25,2010,2,0,0,2010,0,Covington,USA
835000,4,2.5,3030,2,0,0,3030,0,Redmond,USA
347000,3,1,1270,1,0,0,1270,0,Bothell,USA
725000,3,1.75,1610,1,0,0,1610,0,Kirkland,USA
345000,3,1,1140,2,0,0,1140,0,Seattle,USA
345950,3,2.5,2110,2,0,0,2110,0,Kent,USA
550000,3,1.75,1840,1,0,0,1840,0,Redmond,USA
399950,3,1.75,1560,1,0,0,810,750,Seattle,USA
269500,3,1.75,1840,1,0,0,1240,600,Kent,USA
494000,4,2.5,1830,1,0,0,1540,290,Shoreline,USA
453000,4,1.75,2120,1,0,0,1060,1060,Bellevue,USA
442500,3,1.75,1600,1,0,0,1050,550,Kirkland,USA
235000,4,1.75,1450,1.5,0,0,1180,270,Tukwila,USA
389800,3,1.75,1880,1,0,0,1880,0,Lake Forest Park,USA
346000,3,1.75,1270,1,0,0,880,390,Burien,USA
360000,4,1.5,1720,1,0,0,1720,0,Seattle,USA
650000,4,2.5,2400,2,0,0,2400,0,Issaquah,USA
290000,3,1,1150,1,0,0,990,160,Shoreline,USA
234000,2,1,870,1,0,0,870,0,Seattle,USA
260000,4,2.5,2000,2,0,0,2000,0,Kent,USA
349900,3,2,2420,1,0,0,1210,1210,Issaquah,USA
275000,3,1,1080,1,0,0,1080,0,Shoreline,USA
725000,4,2.5,3420,2,0,0,3420,0,Woodinville,USA
375000,4,2.5,1870,2,0,0,1870,0,Renton,USA
806000,4,2.5,2500,1,0,0,2500,0,Redmond,USA
470000,3,2.5,2150,2,0,0,2150,0,Renton,USA
490000,3,2.25,1470,2,0,0,1080,390,Seattle,USA
615000,5,2,2130,1.5,0,0,1270,860,Seattle,USA
249000,3,1,1000,1,0,0,1000,0,Kent,USA
396500,3,1.75,2390,1,0,0,1350,1040,Seattle,USA
405000,2,1,860,1,0,0,860,0,Seattle,USA
560000,3,2.5,1960,2,0,0,1960,0,Newcastle,USA
459950,4,2.5,2000,2,0,0,2000,0,Bothell,USA
265000,3,1,1620,1.5,0,0,1620,0,Seattle,USA
502000,6,2.5,2890,1,0,0,1630,1260,Bellevue,USA
430000,3,1.75,1300,1,0,0,1300,0,Sammamish,USA
525000,2,1,1080,1,0,3,1080,0,Seattle,USA
415000,4,2.5,2170,1,0,3,1350,820,Seattle,USA
600000,3,2.5,2260,2,0,0,2260,0,Sammamish,USA
225000,3,1.75,1580,1,0,0,1580,0,Federal Way,USA
300000,4,2.5,2620,2,0,0,2620,0,Covington,USA
491234,4,2.5,1540,2,0,0,1540,0,Issaquah,USA
1580000,4,2.5,4570,2,0,4,4570,0,Seattle,USA
905000,4,3.25,3440,2,0,0,3440,0,Issaquah,USA
199950,5,2.5,1740,1,0,0,1740,0,Des Moines,USA
450000,4,1.75,2160,1,0,0,1260,900,Seattle,USA
899000,3,1,1480,2,0,0,1480,0,Yarrow Point,USA
649000,2,1.75,2260,2,0,2,1890,370,Carnation,USA
780000,4,3.5,3910,2,0,0,2490,1420,Issaquah,USA
400000,4,1.75,1700,1.5,0,0,1340,360,Duvall,USA
831500,5,2.5,4470,2.5,0,0,4470,0,Woodinville,USA
471001,3,1.75,1800,1,0,0,900,900,Seattle,USA
385000,3,3.25,1630,3,0,0,1630,0,Seattle,USA
326000,3,1,1030,1,0,0,1030,0,Woodinville,USA
335000,1,1,720,1,0,0,720,0,Seattle,USA
320000,4,1.5,1890,1,0,0,1890,0,Auburn,USA
300000,4,2.5,1840,2,0,0,1840,0,Kent,USA
269950,4,2.5,2540,2,0,0,2540,0,Kent,USA
1220000,4,3.75,3520,1.5,0,0,2200,1320,Seattle,USA
590000,4,2.5,3220,1.5,0,0,3220,0,Bellevue,USA
750000,3,2,1820,1.5,0,0,1720,100,Seattle,USA
239950,3,1.75,1230,1,0,0,1230,0,Covington,USA
215000,3,2,1340,1,0,0,1340,0,SeaTac,USA
165000,3,1,1200,1,0,0,1200,0,Tukwila,USA
261350,3,1.75,1390,1,0,0,1390,0,Federal Way,USA
569000,4,2,1730,1,0,0,1060,670,Seattle,USA
425000,3,2.25,1580,1,0,0,1180,400,Redmond,USA
800000,4,3,3520,1,0,0,1980,1540,Seattle,USA
715000,4,2.5,2650,1,0,0,1680,970,Issaquah,USA
337000,3,1.75,1310,1,0,0,1310,0,Renton,USA
560000,4,2.5,2300,2,0,0,2300,0,Sammamish,USA
449500,3,2.25,1780,1,0,2,1340,440,Kirkland,USA
660000,3,3.25,1980,3,0,0,1980,0,Seattle,USA
685000,2,1.5,1300,1,0,2,1300,0,Seattle,USA
905000,5,3.5,3500,2,0,0,2570,930,Bellevue,USA
403500,3,1,1830,1,0,0,1200,630,Seattle,USA
405000,3,2.25,1520,3,0,0,1520,0,Seattle,USA
385000,4,2.75,2700,2,0,0,2700,0,Kent,USA
1700000,3,2.75,2810,2,1,4,2810,0,Redmond,USA
285000,3,2.5,1660,2,0,0,1660,0,Kent,USA
249900,3,2,1310,1,0,0,1310,0,Covington,USA
633634,4,3.5,2960,2,0,0,2960,0,Snoqualmie,USA
329900,3,2.5,2242,2,0,0,2242,0,Auburn,USA
310000,3,2.5,2540,2,0,0,2540,0,Kent,USA
345000,3,1.5,1420,2,0,0,1140,280,Seattle,USA
160797,3,1.5,1270,2,0,0,1270,0,Seattle,USA
562500,3,2.25,1300,2,0,0,1000,300,Seattle,USA
664950,5,3,3190,1,0,2,1890,1300,Seattle,USA
515000,5,3.25,2910,2,0,0,2040,870,Seattle,USA
497000,3,2.25,1630,2,0,0,1630,0,Issaquah,USA
312891,5,3,2300,2,0,0,2300,0,Federal Way,USA
670000,3,2.5,3310,2,0,2,2440,870,Seattle,USA
362500,2,1.5,940,2,0,0,940,0,Seattle,USA
402101,2,0.75,1020,2,0,0,1020,0,Seattle,USA
438000,3,1.75,1520,1,0,0,790,730,Seattle,USA
687500,4,1.75,2330,1.5,0,0,1510,820,Seattle,USA
160000,3,1.5,1010,1,0,0,1010,0,Des Moines,USA
415000,3,1.75,1070,1,0,0,1070,0,Redmond,USA
405000,3,2.5,3170,2,0,0,2360,810,Federal Way,USA
880000,4,2.5,3030,3,0,0,3030,0,Seattle,USA
585000,3,2.5,2270,2,0,0,2270,0,Vashon,USA
640000,4,2.5,2341,2,0,0,2341,0,Redmond,USA
819000,3,3.5,2130,2,0,2,1530,600,Seattle,USA
520000,3,1.75,2300,1,0,0,2300,0,Woodinville,USA
367500,3,1,1660,1,0,0,1160,500,Woodinville,USA
762500,4,2.75,2610,1,0,0,1760,850,Mercer Island,USA
300000,3,1,2150,1,0,0,2150,0,Shoreline,USA
625000,3,2.5,2410,1,0,0,1820,590,Woodinville,USA
530000,2,1.5,1580,1,0,2,1280,300,Seattle,USA
379000,3,2.5,1740,2,0,0,1740,0,North Bend,USA
615000,2,1,1270,1,0,0,1090,180,Seattle,USA
660000,2,2.25,2550,2,0,0,1860,690,Seattle,USA
380000,3,2.25,1860,2,0,0,1860,0,Enumclaw,USA
314900,4,1.75,2700,1,0,0,1380,1320,Federal Way,USA
324950,3,1.5,1460,1,0,0,1460,0,Burien,USA
225000,3,1.75,1330,1,0,0,1330,0,Federal Way,USA
535000,3,2.5,2070,2,0,0,2070,0,Sammamish,USA
348500,3,1.5,1360,1,0,0,1360,0,Renton,USA
725000,4,2.5,2650,2,0,0,2650,0,Bellevue,USA
925000,4,3,3580,1.5,0,0,3580,0,Woodinville,USA
549000,2,1,2034,1,1,4,1159,875,Vashon,USA
400000,3,2,1230,1,0,0,990,240,Sammamish,USA
620000,4,2.5,2450,2,0,0,2450,0,Redmond,USA
665000,6,2.75,2840,1,0,0,1420,1420,Seattle,USA
1215000,4,3.75,3820,1,0,0,3820,0,Woodinville,USA
1157400,3,2.5,2740,2,0,2,2740,0,Seattle,USA
349950,4,2.5,2090,2,0,0,2090,0,Renton,USA
2466350,5,4.75,6390,2,0,0,4560,1830,Seattle,USA
339000,4,2,2470,1.5,0,0,1970,500,Seattle,USA
615000,3,1.75,1720,1,0,0,960,760,Seattle,USA
751000,4,3.25,3090,2,0,0,2370,720,Redmond,USA
941000,4,1.75,2320,1.5,0,0,1820,500,Seattle,USA
600000,4,1.75,1740,1,0,0,1740,0,Bellevue,USA
455000,4,2.5,2950,2,0,0,2950,0,Renton,USA
1295648,0,0,4810,2,0,0,4810,0,Redmond,USA
485000,3,2.5,1500,1,0,0,900,600,Seattle,USA
358000,3,1.5,1810,1,0,0,1810,0,Enumclaw,USA
339000,3,1,1100,1,0,0,720,380,Seattle,USA
258000,3,1,1490,1,0,0,1120,370,Des Moines,USA
455000,2,1.5,1200,2,0,0,1000,200,Seattle,USA
437000,4,2.5,1890,1,0,0,1290,600,Redmond,USA
689000,3,1.75,2200,1,0,0,1500,700,Bellevue,USA
319000,4,2.5,2510,1,0,0,1610,900,Kent,USA
510000,3,2.25,1420,3,0,0,1420,0,Seattle,USA
440000,3,1.75,2000,1,0,2,1480,520,Normandy Park,USA
1010000,2,2,1460,1,0,2,1460,0,Kirkland,USA
875000,4,2.5,3220,2,0,0,3220,0,Woodinville,USA
304000,4,2,1310,1,0,0,1310,0,Shoreline,USA
139000,2,1,690,1,0,0,690,0,Renton,USA
464500,3,1.75,1150,1,0,0,1150,0,Bellevue,USA
336500,3,1,1480,1,0,0,970,510,Shoreline,USA
230000,4,1.75,1850,1,0,0,1270,580,Seattle,USA
425000,3,2.5,1930,2,0,0,1930,0,Issaquah,USA
300000,2,1,750,1,0,0,750,0,Seattle,USA
457500,3,2.25,1430,2,0,0,980,450,Seattle,USA
366000,3,1.75,1840,1,0,0,1340,500,Renton,USA
502000,3,2,1300,1,0,0,1300,0,Bellevue,USA
194000,3,1,1050,1,0,0,1050,0,Federal Way,USA
305000,4,2.25,2210,2,0,0,2210,0,Kent,USA
1250000,4,2.5,3220,1,0,0,1680,1540,Bellevue,USA
575000,4,2.5,4620,2,0,0,4620,0,Federal Way,USA
343500,4,1.75,1760,1,0,2,1180,580,Seattle,USA
325000,3,1,850,1,0,0,850,0,Shoreline,USA
600000,4,3.25,4690,2,0,2,3680,1010,Lake Forest Park,USA
850000,4,3.5,3920,2,0,0,3920,0,Redmond,USA
420000,3,2.5,2140,2,0,0,2140,0,Issaquah,USA
257500,2,2,1180,1,0,0,1180,0,Seattle,USA
317000,5,2.5,2360,1,0,0,1180,1180,Seattle,USA
970000,3,2.25,3060,1.5,0,2,1810,1250,Seattle,USA
252000,3,2.25,1670,1,0,0,1190,480,Kent,USA
683500,3,1.5,1820,1.5,0,0,1640,180,Seattle,USA
289000,3,2.5,1970,2,0,0,1090,880,Auburn,USA
355000,2,2.25,930,2,0,0,630,300,Seattle,USA
675000,3,3.5,2300,1,0,0,2300,0,Redmond,USA
396500,3,2.5,2590,1,0,0,2590,0,Kent,USA
362500,4,1.75,1450,1,0,0,1450,0,Issaquah,USA
395000,4,1.75,1540,1,0,0,770,770,Seattle,USA
599000,5,2.75,2730,1,0,0,2080,650,Sammamish,USA
218000,3,1,880,1,0,0,880,0,Seattle,USA
589950,4,2.5,3190,2,0,0,3190,0,Maple Valley,USA
218000,3,1.5,1330,1,0,0,1330,0,Federal Way,USA
